seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	157291424	157291558	135	*	X06203	2820	157291965	157470247	178283	+	406	upstream	406	GPD2
chr2	161991435	161991554	120	*	X06218	10010	161993466	162092683	99218	+	1911	upstream	1911	TANK
chr2	171572400	171572504	105	*	X06224	440925	171568949	171571077	2129	-	1322	upstream	1322	LINC01124
chr2	171672998	171673029	32	*	X06225	2571	171673200	171717659	44460	+	170	upstream	170	GAD1
chr2	174831765	174831914	150	*	X06231	6670	174771187	174830430	59244	-	1334	upstream	1334	SP3
chr2	175197807	175197911	105	*	X06241	100131390	175199821	175202268	2448	+	1909	upstream	1909	SP9
chr2	176962989	176963153	165	*	X06243	3238	176964530	176965488	959	+	1376	upstream	1376	HOXD12
chr2	181844510	181844599	90	*	X06250	10477	181845112	181928150	83039	+	512	upstream	512	UBE2E3
chr2	191207811	191207880	70	*	X06256	3628	191208196	191236391	28196	+	315	upstream	315	INPP1
chr2	191207957	191208005	49	*	X06257	3628	191208196	191236391	28196	+	190	upstream	190	INPP1
chr2	200818749	200818853	105	*	X06266	79568	200820040	200828847	8808	+	1186	upstream	1186	MAIP1
chr2	201675517	201675636	120	*	X06275	9689	201676269	201688569	12301	+	632	upstream	632	BZW1
chr2	204400777	204400780	4	*	X06277	65059	204298539	204400058	101520	-	718	upstream	718	RAPH1
chr2	211341793	211341927	135	*	X06288	10314	211295973	211341499	45527	-	293	upstream	293	LANCL1
chr2	211341793	211341927	135	*	X06288	1373	211342406	211543831	201426	+	478	upstream	478	CPS1
chr2	211342249	211342296	48	*	X06289	10314	211295973	211341499	45527	-	749	upstream	749	LANCL1
chr2	211342249	211342296	48	*	X06289	1373	211342406	211543831	201426	+	109	upstream	109	CPS1
chr2	216878481	216878566	86	*	X06293	55686	216807314	216878346	71033	-	134	upstream	134	MREG
chr2	217237302	217237413	112	*	X06296	57574	217122585	217236750	114166	-	551	upstream	551	MARCHF4
chr2	217497277	217497301	25	*	X06297	3485	217498127	217529158	31032	+	825	upstream	825	IGFBP2
chr2	217497452	217497586	135	*	X06298	3485	217498127	217529158	31032	+	540	upstream	540	IGFBP2
chr2	217560407	217560613	207	*	X06309	3488	217536828	217560272	23445	-	134	upstream	134	IGFBP5
chr2	219135935	219136054	120	*	X06319	14	219128852	219134893	6042	-	1041	upstream	1041	AAMP
chr2	219136389	219136523	135	*	X06320	14	219128852	219134893	6042	-	1495	upstream	1495	AAMP
chr2	219261838	219261927	90	*	X06327	58190	219263061	219270664	7604	+	1133	upstream	1133	CTDSP1
chr2	219472418	219472522	105	*	X06330	84812	219472488	219501909	29422	+	0	overlapStart	0	PLCD4
chr2	219723988	219724235	248	*	X06333	7475	219724546	219738954	14409	+	310	upstream	310	WNT6
chr2	220117195	220117266	72	*	X06337	80086	220117965	220136910	18946	+	698	upstream	698	TUBA4B
chr2	220406934	220407053	120	*	X06359	130612	220408385	220415317	6933	+	1331	upstream	1331	TMEM198
chr2	228336347	228336436	90	*	X06384	100847081	228336848	228336903	56	+	411	upstream	411	MIR5703
chr2	228336347	228336436	90	*	X06384	3267	228336888	228425938	89051	+	451	upstream	451	AGFG1
chr2	234262218	234262228	11	*	X06409	8527	234263153	234380743	117591	+	924	upstream	924	DGKD
chr2	234262319	234262438	120	*	X06410	8527	234263153	234380743	117591	+	714	upstream	714	DGKD
chr2	238499748	238499771	24	*	X06433	64284	238482965	238499769	16805	-	0	overlapStart	0	RAB17
chr2	242090983	242091059	77	*	X06454	23178	242045514	242089394	43881	-	1588	upstream	1588	PASK
chr2	242294102	242294206	105	*	X06457	9855	242295664	242434256	138593	+	1457	upstream	1457	FARP2
chr2	242499448	242499537	90	*	X06459	100379249	242483801	242498558	14758	-	889	upstream	889	BOK-AS1
chr2	242575299	242575328	30	*	X06460	23192	242577027	242613271	36245	+	1698	upstream	1698	ATG4B
chr20	272309	272380	72	*	X06461	140680	251504	271419	19916	-	889	upstream	889	C20orf96
chr20	443824	443913	90	*	X06468	128637	416124	443187	27064	-	636	upstream	636	TBC1D20
chr20	1874395	1874441	47	*	X06480	140885	1874813	1920540	45728	+	371	upstream	371	SIRPA
chr20	1874573	1874634	62	*	X06481	140885	1874813	1920540	45728	+	178	upstream	178	SIRPA
chr20	3022438	3022540	103	*	X06485	2797	3024268	3026391	2124	+	1727	upstream	1727	GNRH2
chr20	3188900	3188947	48	*	X06486	3704	3189514	3204516	15003	+	566	upstream	566	ITPA
chr20	3749923	3750042	120	*	X06490	54976	3734146	3749035	14890	-	887	upstream	887	C20orf27
chr20	3765718	3765796	79	*	X06491	994	3767578	3786761	19184	+	1781	upstream	1781	CDC25B
chr20	18038979	18039155	177	*	X06518	58495	18004796	18038521	33726	-	457	upstream	457	OVOL2
chr20	18040034	18040041	8	*	X06519	58495	18004796	18038521	33726	-	1512	upstream	1512	OVOL2
chr20	18446681	18446800	120	*	X06520	10621	18448033	18465286	17254	+	1232	upstream	1232	POLR3F
chr20	23031800	23031934	135	*	X06525	7056	23026270	23030301	4032	-	1498	upstream	1498	THBD
chr20	23330258	23330324	67	*	X06528	29107	23331373	23335408	4036	+	1048	upstream	1048	NXT1
chr20	24974656	24974745	90	*	X06533	57136	24943580	24973425	29846	-	1230	upstream	1230	APMAP
chr20	30793977	30794066	90	*	X06553	23509	30795696	30826467	30772	+	1629	upstream	1629	POFUT1
chr20	31331960	31332064	105	*	X06559	149951	31290493	31331814	41322	-	145	upstream	145	COMMD7
chr20	32032403	32032432	30	*	X06561	6640	31995763	32031698	35936	-	704	upstream	704	SNTA1
chr20	32263357	32263476	120	*	X06563	63941	32244893	32262264	17372	-	1092	upstream	1092	NECAB3
chr20	32319353	32319416	64	*	X06569	84905	32319808	32380075	60268	+	391	upstream	391	ZNF341
chr20	32319462	32319604	143	*	X06570	84905	32319808	32380075	60268	+	203	upstream	203	ZNF341
chr20	32950326	32950408	83	*	X06575	83737	32951041	33099198	148158	+	632	upstream	632	ITCH
chr20	32950749	32950820	72	*	X06576	83737	32951041	33099198	148158	+	220	upstream	220	ITCH
chr20	33544029	33544034	6	*	X06581	2937	33516236	33543601	27366	-	427	upstream	427	GSS
chr20	34026426	34026485	60	*	X06585	8200	33897002	34026027	129026	-	398	upstream	398	GDF5
chr20	34026756	34026860	105	*	X06586	8200	33897002	34026027	129026	-	728	upstream	728	GDF5
chr20	35493276	35493605	330	*	X06609	140710	35405845	35492087	86243	-	1188	upstream	1188	SOGA1
chr20	42816540	42816644	105	*	X06636	57158	42740337	42816218	75882	-	321	upstream	321	JPH2
chr20	43590205	43590309	105	*	X06641	10953	43570771	43589114	18344	-	1090	upstream	1090	TOMM34
chr20	43988857	43988859	3	*	X06643	90196	43990577	44005442	14866	+	1717	upstream	1717	SYS1
chr20	44561841	44561914	74	*	X06645	63935	44563317	44576662	13346	+	1402	upstream	1402	PCIF1
chr20	45985928	45986032	105	*	X06656	23613	45838381	45985474	147094	-	453	upstream	453	ZMYND8
chr20	45986760	45986954	195	*	X06657	23613	45838381	45985474	147094	-	1285	upstream	1285	ZMYND8
chr20	45987285	45987404	120	*	X06658	23613	45838381	45985474	147094	-	1810	upstream	1810	ZMYND8
chr20	46129511	46129585	75	*	X06662	8202	46130601	46285621	155021	+	1015	upstream	1015	NCOA3
chr20	48428692	48428826	135	*	X06675	23315	48429250	48508779	79530	+	423	upstream	423	SLC9A8
chr20	48598463	48598687	225	*	X06681	6615	48599513	48605420	5908	+	825	upstream	825	SNAI1
chr20	48909264	48909428	165	*	X06704	284751	48909257	48931456	22200	+	0	inside	6	LINC01270
chr20	49548480	49548486	7	*	X06717	23394	49506883	49547527	40645	-	952	upstream	952	ADNP
chr20	50179717	50179729	13	*	X06721	4773	50003494	50179370	175877	-	346	upstream	346	NFATC2
chr20	50180406	50180510	105	*	X06722	4773	50003494	50179370	175877	-	1035	upstream	1035	NFATC2
chr20	50180586	50180720	135	*	X06723	4773	50003494	50179370	175877	-	1215	upstream	1215	NFATC2
chr20	54968729	54968795	67	*	X06745	6790	54944445	54967351	22907	-	1377	upstream	1377	AURKA
chr20	60943438	60943572	135	*	X06756	3911	60884121	60942368	58248	-	1069	upstream	1069	LAMA5
chr20	61446521	61446595	75	*	X06763	1299	61448414	61472511	24098	+	1818	upstream	1818	COL9A3
chr20	61446686	61446880	195	*	X06764	1299	61448414	61472511	24098	+	1533	upstream	1533	COL9A3
chr20	61447287	61447421	135	*	X06765	1299	61448414	61472511	24098	+	992	upstream	992	COL9A3
chr20	61570674	61570808	135	*	X06774	11083	61509090	61569304	60215	-	1369	upstream	1369	DIDO1
chr20	61640291	61640530	240	*	X06775	128408	61637331	61638387	1057	-	1903	upstream	1903	BHLHE23
chr20	61640291	61640530	240	*	X06775	63930	61640735	61716423	75689	+	204	upstream	204	LINC01749
chr20	62260177	62260281	105	*	X06781	26205	62218955	62258381	39427	-	1795	upstream	1795	GMEB2
chr20	62285242	62285258	17	*	X06782	50861	62271058	62284963	13906	-	278	upstream	278	STMN3
chr20	62589532	62589679	148	*	X06793	54963	62571182	62587800	16619	-	1731	upstream	1731	UCKL1
chr20	62589785	62589919	135	*	X06794	54963	62571182	62587800	16619	-	1984	upstream	1984	UCKL1
chr20	62612097	62612261	165	*	X06795	140700	62605466	62611362	5897	-	734	upstream	734	SAMD10
chr20	62612097	62612261	165	*	X06795	24148	62612431	62664453	52023	+	169	upstream	169	PRPF6
chr20	62686870	62687029	160	*	X06800	6919	62688175	62703700	15526	+	1145	upstream	1145	TCEA2
chr21	40816875	40816939	65	*	X06842	6450	40817797	40887433	69637	+	857	upstream	857	SH3BGR
chr21	43135991	43136012	22	*	X06847	150135	43131680	43135935	4256	-	55	upstream	55	LINC00479
chr21	43135991	43136012	22	*	X06847	54089	43136596	43137742	1147	+	583	upstream	583	LINC00112
chr21	43136076	43136110	35	*	X06848	150135	43131680	43135935	4256	-	140	upstream	140	LINC00479
chr21	43136076	43136110	35	*	X06848	54089	43136596	43137742	1147	+	485	upstream	485	LINC00112
chr21	46222756	46222875	120	*	X06866	7327	46188495	46221751	33257	-	1004	upstream	1004	UBE2G2
chr21	46348495	46348644	150	*	X06869	3689	46305868	46348753	42886	-	0	inside	108	ITGB2
chr21	46358882	46359009	128	*	X06870	85395	46359955	46396888	36934	+	945	upstream	945	FAM207A
chr21	46824306	46824403	98	*	X06879	80781	46825097	46933634	108538	+	693	upstream	693	COL18A1
chr21	48054949	48055053	105	*	X06885	3275	48055507	48085155	29649	+	453	upstream	453	PRMT2
chr22	19418120	19418254	135	*	X06892	64976	19420036	19423596	3561	+	1781	upstream	1781	MRPL40
chr22	19930401	19930450	50	*	X06895	10587	19863040	19929359	66320	-	1041	upstream	1041	TXNRD2
chr22	19930661	19930750	90	*	X06896	10587	19863040	19929359	66320	-	1301	upstream	1301	TXNRD2
chr22	20072455	20072604	150	*	X06897	100302197	20073581	20073665	85	+	976	upstream	976	MIR1306
chr22	20072455	20072604	150	*	X06897	100500860	20073269	20073356	88	+	664	upstream	664	MIR3618
chr22	20191807	20191926	120	*	X06902	150197	20193855	20196060	2206	+	1928	upstream	1928	LINC00896
chr22	20256162	20256173	12	*	X06903	65078	20228938	20255816	26879	-	345	upstream	345	RTN4R
chr22	21369652	21369738	87	*	X06910	113691	21362496	21368576	6081	-	1075	upstream	1075	TUBA3FP
chr22	21369652	21369738	87	*	X06910	9127	21369442	21382302	12861	+	0	inside	209	P2RX6
chr22	21399384	21399518	135	*	X06911	400891	21400249	21418457	18209	+	730	upstream	730	LRRC74B
chr22	21399384	21399518	135	*	X06911	440799	21396681	21398538	1858	-	845	upstream	845	P2RX6P
chr22	23745220	23745264	45	*	X06916	150244	23732792	23744799	12008	-	420	upstream	420	ZDHHC8P1
chr22	24114585	24114719	135	*	X06921	4320	24115036	24126503	11468	+	316	upstream	316	MMP11
chr22	24199236	24199277	42	*	X06923	66035	24199059	24227725	28667	+	0	inside	176	SLC2A11
chr22	29702150	29702240	91	*	X06957	10634	29702997	29708774	5778	+	756	upstream	756	GAS2L1
chr22	30234722	30234826	105	*	X06965	84164	30184597	30234293	49697	-	428	upstream	428	ASCC2
chr22	30751717	30751836	120	*	X06969	550631	30752627	30772818	20192	+	790	upstream	790	CCDC157
chr22	32601654	32601792	139	*	X06987	10739	32586422	32600718	14297	-	935	upstream	935	RFPL2
chr22	32601983	32602183	201	*	X06988	10739	32586422	32600718	14297	-	1264	upstream	1264	RFPL2
chr22	32602259	32602288	30	*	X06989	10739	32586422	32600718	14297	-	1540	upstream	1540	RFPL2
chr22	32602471	32602477	7	*	X06990	10739	32586422	32600718	14297	-	1752	upstream	1752	RFPL2
chr22	32602539	32602633	95	*	X06991	10739	32586422	32600718	14297	-	1820	upstream	1820	RFPL2
chr22	36635849	36635930	82	*	X07014	23780	36622255	36636000	13746	-	0	inside	69	APOL2
chr22	37417051	37417061	11	*	X07027	7263	37406900	37416224	9325	-	826	upstream	826	TST
chr22	37594600	37594642	43	*	X07034	114904	37576206	37594341	18136	-	258	upstream	258	C1QTNF6
chr22	37883217	37883456	240	*	X07048	4242	37865101	37882478	17378	-	738	upstream	738	MFNG
chr22	37955690	37955794	105	*	X07061	11135	37956471	37965410	8940	+	676	upstream	676	CDC42EP1
chr22	38199199	38199288	90	*	X07070	3005	38201114	38203443	2330	+	1825	upstream	1825	H1-0
chr22	38199335	38199610	276	*	X07071	3005	38201114	38203443	2330	+	1503	upstream	1503	H1-0
chr22	38200579	38200581	3	*	X07072	3005	38201114	38203443	2330	+	532	upstream	532	H1-0
chr22	38301658	38301857	200	*	X07074	85377	38302155	38338465	36311	+	297	upstream	297	MICALL1
chr22	38863569	38863688	120	*	X07087	11015	38864083	38879445	15363	+	394	upstream	394	KDELR3
chr22	39378005	39378128	124	*	X07095	9582	39378404	39388784	10381	+	275	upstream	275	APOBEC3B
chr22	39409900	39410034	135	*	X07096	27350	39410265	39414825	4561	+	230	upstream	230	APOBEC3C
chr22	39493381	39493515	135	*	X07097	164668	39493229	39500072	6844	+	0	inside	151	APOBEC3H
chr22	39641172	39641256	85	*	X07102	5155	39619685	39640957	21273	-	214	upstream	214	PDGFB
chr22	41956527	41956676	150	*	X07126	27254	41957014	41972670	15657	+	337	upstream	337	CSDC2
chr22	42018375	42018464	90	*	X07128	27351	41994032	42017061	23030	-	1313	upstream	1313	DESI1
chr22	43117644	43117679	36	*	X07135	53947	43088127	43117286	29160	-	357	upstream	357	A4GALT
chr22	43411722	43411732	11	*	X07144	11252	43265772	43411184	145413	-	537	upstream	537	PACSIN2
chr22	44319028	44319073	46	*	X07146	80339	44319619	44360433	40815	+	545	upstream	545	PNPLA3
chr22	44319239	44319343	105	*	X07147	80339	44319619	44360433	40815	+	275	upstream	275	PNPLA3
chr22	45558108	45558170	63	*	X07155	10762	45559726	45583890	24165	+	1555	upstream	1555	NUP50
chr22	45704832	45704951	120	*	X07156	55007	45705081	45737836	32756	+	129	upstream	129	FAM118A
chr22	45809991	45810011	21	*	X07157	27127	45739945	45809500	69556	-	490	upstream	490	SMC1B
chr22	46373439	46373509	71	*	X07164	7477	46316248	46373008	56761	-	430	upstream	430	WNT7B
chr22	47157675	47157675	1	*	X07182	25771	47158518	47571342	412825	+	842	upstream	842	TBC1D22A
chr22	50622534	50622668	135	*	X07189	80305	50624359	50638027	13669	+	1690	upstream	1690	TRABD
chr22	50622802	50622891	90	*	X07190	80305	50624359	50638027	13669	+	1467	upstream	1467	TRABD
chr22	50700609	50700788	180	*	X07192	6300	50688492	50700089	11598	-	519	upstream	519	MAPK12
chr22	50747019	50747273	255	*	X07195	23654	50713408	50746001	32594	-	1017	upstream	1017	PLXNB2
chr22	50747514	50747579	66	*	X07196	23654	50713408	50746001	32594	-	1512	upstream	1512	PLXNB2
chr22	50965594	50965618	25	*	X07200	9997	50961997	50964905	2909	-	688	upstream	688	SCO2
chr22	50965874	50965921	48	*	X07201	9997	50961997	50964905	2909	-	968	upstream	968	SCO2
chr22	51020052	51020232	181	*	X07202	100144603	51021455	51022355	901	+	1222	upstream	1222	CHKB-DT
chr3	9005949	9006023	75	*	X07207	56852	8918880	9005159	86280	-	789	upstream	789	RAD18
chr3	9006159	9006278	120	*	X07208	56852	8918880	9005159	86280	-	999	upstream	999	RAD18
chr3	9403851	9403856	6	*	X07209	25917	9404717	9428475	23759	+	860	upstream	860	THUMPD3
chr3	9812062	9812168	107	*	X07211	8536	9799029	9811668	12640	-	393	upstream	393	CAMK1
chr3	9812454	9812537	84	*	X07212	8536	9799029	9811668	12640	-	785	upstream	785	CAMK1
chr3	9886258	9886332	75	*	X07213	285367	9879533	9885702	6170	-	555	upstream	555	RPUSD3
chr3	9944464	9944583	120	*	X07214	132014	9944296	9958084	13789	+	0	inside	167	IL17RE
chr3	9958077	9958098	22	*	X07215	84818	9958758	9975314	16557	+	659	upstream	659	IL17RC
chr3	11762423	11762433	11	*	X07226	9686	11597544	11762220	164677	-	202	upstream	202	VGLL4
chr3	14164580	14164637	58	*	X07239	79188	14166440	14185180	18741	+	1802	upstream	1802	TMEM43
chr3	14221413	14221472	60	*	X07240	7508	14186648	14220172	33525	-	1240	upstream	1240	XPC
chr3	16555560	16555664	105	*	X07252	23180	16357352	16555222	197871	-	337	upstream	337	RFTN1
chr3	38071795	38071914	120	*	X07278	5333	38048987	38071154	22168	-	640	upstream	640	PLCD1
chr3	39147705	39147854	150	*	X07279	199223	39149152	39180394	31243	+	1297	upstream	1297	TTC21A
chr3	39196552	39196641	90	*	X07281	64651	39183342	39196053	12712	-	498	upstream	498	CSRNP1
chr3	42694175	42694294	120	*	X07294	92999	42695176	42709072	13897	+	881	upstream	881	ZBTB47
chr3	42694635	42694754	120	*	X07295	92999	42695176	42709072	13897	+	421	upstream	421	ZBTB47
chr3	47020585	47020749	165	*	X07308	23218	47021173	47051194	30022	+	423	upstream	423	NBEAL2
chr3	47518336	47518369	34	*	X07311	22937	47455184	47517445	62262	-	890	upstream	890	SCAP
chr3	48472143	48472309	167	*	X07316	5364	48445261	48471460	26200	-	682	upstream	682	PLXNB1
chr3	48480408	48480542	135	*	X07317	51372	48481686	48485537	3852	+	1143	upstream	1143	TMA7
chr3	48598188	48598502	315	*	X07322	5210	48555117	48598562	43446	-	0	inside	59	PFKFB4
chr3	48598563	48598682	120	*	X07323	5210	48555117	48598562	43446	-	0	upstream	0	PFKFB4
chr3	48673597	48673630	34	*	X07324	65010	48663156	48672926	9771	-	670	upstream	670	SLC26A6
chr3	49026771	49026890	120	*	X07329	54681	49027341	49044581	17241	+	450	upstream	450	P4HTM
chr3	49057349	49057483	135	*	X07332	25915	49057908	49060926	3019	+	424	upstream	424	NDUFAF3
chr3	49396408	49396542	135	*	X07335	2876	49394609	49395791	1183	-	616	upstream	616	GPX1
chr3	49460241	49460315	75	*	X07336	275	49454211	49460111	5901	-	129	upstream	129	AMT
chr3	49762239	49762293	55	*	X07340	29925	49758932	49761384	2453	-	854	upstream	854	GMPPB
chr3	49942960	49943064	105	*	X07341	4486	49924436	49941306	16871	-	1653	upstream	1653	MST1R
chr3	50305069	50305140	72	*	X07357	7869	50305040	50314572	9533	+	0	inside	28	SEMA3B
chr3	50305216	50305320	105	*	X07358	7869	50305040	50314572	9533	+	0	inside	175	SEMA3B
chr3	51703171	51703260	90	*	X07366	51368	51705191	51738339	33149	+	1930	upstream	1930	TEX264
chr3	51977241	51977298	58	*	X07367	9136	51967442	51975957	8516	-	1283	upstream	1283	RRP9
chr3	52002489	52002585	97	*	X07369	57060	51991470	52001482	10013	-	1006	upstream	1006	PCBP4
chr3	52274366	52274515	150	*	X07377	11344	52262626	52273183	10558	-	1182	upstream	1182	TWF2
chr3	52443325	52443376	52	*	X07381	51533	52444527	52457657	13131	+	1150	upstream	1150	PHF7
chr3	53193729	53193998	270	*	X07382	5580	53195223	53226733	31511	+	1224	upstream	1224	PRKCD
chr3	69129962	69130041	80	*	X07399	9039	69103881	69129524	25644	-	437	upstream	437	UBA3
chr3	98452631	98452765	135	*	X07404	100874207	98433177	98451495	18319	-	1135	upstream	1135	ST3GAL6-AS1
chr3	110789021	110789085	65	*	X07412	100506555	110764163	110788806	24644	-	214	upstream	214	NECTIN3-AS1
chr3	110789021	110789085	65	*	X07412	25945	110790606	110913016	122411	+	1520	upstream	1520	NECTIN3
chr3	111803660	111803716	57	*	X07417	79669	111805182	111849851	44670	+	1465	upstream	1465	C3orf52
chr3	114867534	114867637	104	*	X07423	26137	114056947	114866127	809181	-	1406	upstream	1406	ZBTB20
chr3	119421470	119421501	32	*	X07426	89876	119421869	119485949	64081	+	367	upstream	367	CFAP91
chr3	124606785	124606817	33	*	X07436	3693	124481795	124606144	124350	-	640	upstream	640	ITGB5
chr3	124607238	124607297	60	*	X07437	3693	124481795	124606144	124350	-	1093	upstream	1093	ITGB5
chr3	124775261	124775378	118	*	X07439	57493	124684554	124774802	90249	-	458	upstream	458	HEG1
chr3	127310534	127310608	75	*	X07447	131601	127291907	127309602	17696	-	931	upstream	931	TPRA1
chr3	127873449	127873553	105	*	X07454	8607	127783628	127872757	89130	-	691	upstream	691	RUVBL1
chr3	129033250	129033384	135	*	X07459	339942	129035114	129043412	8299	+	1729	upstream	1729	H1-10-AS1
chr3	129036220	129036318	99	*	X07460	8971	129033614	129035120	1507	-	1099	upstream	1099	H1-10
chr3	129116973	129117010	38	*	X07461	677797	129116053	129116191	139	-	781	upstream	781	SNORA7B
chr3	129326180	129326374	195	*	X07469	23129	129274056	129325582	51527	-	597	upstream	597	PLXND1
chr3	129327320	129327514	195	*	X07470	23129	129274056	129325582	51527	-	1737	upstream	1737	PLXND1
chr3	129327545	129327649	105	*	X07471	23129	129274056	129325582	51527	-	1962	upstream	1962	PLXND1
chr3	131101611	131101715	105	*	X07476	339874	131043936	131100319	56384	-	1291	upstream	1291	LOC339874
chr3	133749242	133749300	59	*	X07477	6578	133651540	133748920	97381	-	321	upstream	321	SLCO2A1
chr3	134096219	134096308	90	*	X07482	51421	134074190	134094259	20070	-	1959	upstream	1959	AMOTL2
chr3	142718855	142719064	210	*	X07498	23350	142720372	142779567	59196	+	1307	upstream	1307	U2SURP
chr3	142719230	142719349	120	*	X07499	23350	142720372	142779567	59196	+	1022	upstream	1022	U2SURP
chr3	150319975	150320068	94	*	X07505	51714	150321066	150348234	27169	+	997	upstream	997	SELENOT
chr3	150322120	150322224	105	*	X07506	27230	150259780	150320961	61182	-	1158	upstream	1158	SERP1
chr3	152878130	152878168	39	*	X07516	5912	152880029	152886263	6235	+	1860	upstream	1860	RAP2B
chr3	156807777	156807854	78	*	X07522	100498859	156807670	156818924	11255	+	0	inside	106	LINC00881
chr3	170073865	170073885	21	*	X07534	6498	170075473	170114637	39165	+	1587	upstream	1587	SKIL
chr3	172241256	172241330	75	*	X07542	8743	172223298	172241297	18000	-	0	overlapStart	0	TNFSF10
chr3	183872318	183872342	25	*	X07552	1857	183873284	183891314	18031	+	941	upstream	941	DVL3
chr3	183903409	183903426	18	*	X07554	55324	183903863	183911795	7933	+	436	upstream	436	ABCF3
chr3	188664873	188664992	120	*	X07586	285386	188665003	189041271	376269	+	10	upstream	10	TPRG1
chr3	194030667	194030756	90	*	X07601	100131551	194017424	194030593	13170	-	73	upstream	73	LINC00887
chr3	195638538	195638688	151	*	X07612	10188	195590236	195638816	48581	-	0	inside	127	TNK2
chr4	1721393	1721557	165	*	X07625	10460	1723217	1746905	23689	+	1659	upstream	1659	TACC3
chr4	1721618	1721767	150	*	X07626	10460	1723217	1746905	23689	+	1449	upstream	1449	TACC3
chr4	6694620	6694653	34	*	X07647	6286	6695566	6698897	3332	+	912	upstream	912	S100P
chr4	6695509	6695568	60	*	X07648	6286	6695566	6698897	3332	+	0	overlapStart	0	S100P
chr4	7436774	7436953	180	*	X07655	768239	7432021	7436700	4680	-	73	upstream	73	PSAPL1
chr4	10119281	10119430	150	*	X07671	9948	10075963	10118573	42611	-	707	upstream	707	WDR1
chr4	10119506	10119574	69	*	X07672	9948	10075963	10118573	42611	-	932	upstream	932	WDR1
chr4	15657719	15657838	120	*	X07674	26234	15606007	15657035	51029	-	683	upstream	683	FBXL5
chr4	25163091	25163165	75	*	X07678	51091	25121627	25162204	40578	-	886	upstream	886	SEPSECS
chr4	39698769	39698873	105	*	X07689	3093	39699664	39784410	84747	+	790	upstream	790	UBE2K
chr4	41216875	41217084	210	*	X07694	323	40812044	41216635	404592	-	239	upstream	239	APBB2
chr4	76438110	76438259	150	*	X07701	152815	76439654	76472540	32887	+	1394	upstream	1394	THAP6
chr4	77136123	77136183	61	*	X07702	950	77079892	77135052	55161	-	1070	upstream	1070	SCARB2
chr4	85888917	85889021	105	*	X07711	23001	85590693	85887544	296852	-	1372	upstream	1372	WDFY3
chr4	99581566	99581688	123	*	X07722	10098	99391518	99579812	188295	-	1753	upstream	1753	TSPAN5
chr4	100868570	100868689	120	*	X07725	79982	100817407	100867883	50477	-	686	upstream	686	DNAJB14
chr4	120132118	120132207	90	*	X07738	54532	120133782	120216673	82892	+	1574	upstream	1574	USP53
chr4	120132600	120132645	46	*	X07739	54532	120133782	120216673	82892	+	1136	upstream	1136	USP53
chr4	122618851	122618963	113	*	X07740	308	122589152	122618147	28996	-	703	upstream	703	ANXA5
chr4	126235559	126235580	22	*	X07742	79633	126237567	126414087	176521	+	1986	upstream	1986	FAT4
chr4	129730603	129730623	21	*	X07747	79960	129730779	129796379	65601	+	155	upstream	155	JADE1
chr4	150998850	150998954	105	*	X07768	166614	150999426	151178608	179183	+	471	upstream	471	DCLK2
chr4	153702120	153702180	61	*	X07771	201798	153690506	153700916	10411	-	1203	upstream	1203	TIGD4
chr4	166127689	166127736	48	*	X07778	11275	166128770	166244308	115539	+	1033	upstream	1033	KLHL2
chr4	166247325	166247429	105	*	X07779	6307	166248818	166264314	15497	+	1388	upstream	1388	MSMO1
chr4	174088918	174089022	105	*	X07792	51809	174089904	174245118	155215	+	881	upstream	881	GALNT7
chr4	185569246	185569365	120	*	X07798	201973	185570767	185616112	45346	+	1401	upstream	1401	PRIMPOL
chr4	189031783	189031842	60	*	X07806	205860	189012427	189030422	17996	-	1360	upstream	1360	TRIML2
chr4	189031858	189031962	105	*	X07807	205860	189012427	189030422	17996	-	1435	upstream	1435	TRIML2
chr5	997154	997171	18	*	X07811	100506688	988425	997455	9031	-	0	inside	283	LOC100506688
chr5	997655	997685	31	*	X07812	100506688	988425	997455	9031	-	199	upstream	199	LOC100506688
chr5	10249006	10249065	60	*	X07826	22948	10250282	10266501	16220	+	1216	upstream	1216	CCT5
chr5	16937465	16937554	90	*	X07842	4651	16662016	16936385	274370	-	1079	upstream	1079	MYO10
chr5	34655251	34655370	120	*	X07846	26064	34656433	34832717	176285	+	1062	upstream	1062	RAI14
chr5	40799836	40799910	75	*	X07852	5562	40759481	40798297	38817	-	1538	upstream	1538	PRKAA1
chr5	43314989	43315024	36	*	X07853	3157	43287572	43313614	26043	-	1374	upstream	1374	HMGCS1
chr5	64066053	64066154	102	*	X07861	285672	64013978	64064496	50519	-	1556	upstream	1556	SREK1IP1
chr5	64777396	64777485	90	*	X07863	11174	64444563	64777704	333142	-	0	inside	218	ADAMTS6
chr5	67510473	67510568	96	*	X07865	5295	67511584	67597649	86066	+	1015	upstream	1015	PIK3R1
chr5	68462291	68462425	135	*	X07866	891	68462837	68474070	11234	+	411	upstream	411	CCNB1
chr5	72250479	72250512	34	*	X07870	115548	72251808	72386349	134542	+	1295	upstream	1295	FCHO2
chr5	76114047	76114072	26	*	X07880	2150	76114833	76131140	16308	+	760	upstream	760	F2RL1
chr5	76383842	76383946	105	*	X07882	84327	76372532	76383030	10499	-	811	upstream	811	ZBED3
